Binomial.1.2,Order.1.2,Family.1.2,log10density,log10BM,dataset
Rhinopithecus_roxellana,Primates,Cercopithecidae,0.6627578316815741,4.0836817472743014,density
Rhinosciurus_laticaudatus,Rodentia,Sciuridae,0.9804578922761001,2.3585059114902354,density
Saguinus_geoffroyi,Primates,Callitrichidae,0.7101173651118162,2.6870828446043706,density
Saguinus_imperator,Primates,Callitrichidae,1.2645817292380774,2.6020599913279625,density
Saguinus_labiatus,Primates,Callitrichidae,1.1486026548060935,2.7596678446896306,density
Saguinus_leucopus,Primates,Callitrichidae,1.0240749873074262,2.6434526764861874,density
Saguinus_midas,Primates,Callitrichidae,1.0406023401140732,2.7323937598229686,density
Saguinus_mystax,Primates,Callitrichidae,1.4910814134231871,2.790988475088816,density
Saguinus_nigricollis,Primates,Callitrichidae,1.1248301494138593,2.6646419755561257,density
Saguinus_oedipus,Primates,Callitrichidae,1.6582022533870149,2.6334684555795866,density
Saiga_tatarica,Cetartiodactyla,Bovidae,-0.12493873660829995,4.4623979978989565,density
Saimiri_boliviensis,Primates,Cebidae,1.4578818967339924,2.788875115775417,density
Urocitellus_armatus,Rodentia,Sciuridae,3.657439278455612,2.4955443375464483,density
Otospermophilus_beecheyi,Rodentia,Sciuridae,3.041570314751791,2.7623033632877685,density
Urocitellus_beldingi,Rodentia,Sciuridae,3.376328717848894,2.4479328655921804,density
Sorex_unguiculatus,Eulipotyphla,Soricidae,3.490419233598754,0.9956351945975499,density
Sorex_vagrans,Eulipotyphla,Soricidae,3.2453991441929873,0.7708520116421442,density
Urocitellus_columbianus,Rodentia,Sciuridae,3.46157505431302,2.69284691927723,density
Urocitellus_elegans,Rodentia,Sciuridae,3.4524718647831873,2.65667304588485,density
Saimiri_oerstedii,Primates,Cebidae,2.1099158630237933,2.4448251995097476,density
Saimiri_sciureus,Primates,Cebidae,1.5573868820595071,2.8711057009855856,density
Sarcophilus_harrisii,Dasyuromorphia,Dasyuridae,0.7708520116421442,4.041392685158225,density
Scalopus_aquaticus,Eulipotyphla,Talpidae,2.9777236052888476,1.9604707775342989,density
Scapanus_latimanus,Eulipotyphla,Talpidae,3.6989691357461862,1.7403626894942439,density
Scapanus_orarius,Eulipotyphla,Talpidae,3.6989691357461862,1.7867514221455612,density
Sciurus_aberti,Rodentia,Sciuridae,2.0569048513364727,2.795184589682424,density
Sciurus_aureogaster,Rodentia,Sciuridae,2.344667305256552,2.7745169657285498,density
Sciurus_carolinensis,Rodentia,Sciuridae,2.838849090737255,2.704579449696299,density
Sciurus_deppei,Rodentia,Sciuridae,1.9736357734174075,2.278753600952829,density
Sciurus_granatensis,Rodentia,Sciuridae,1.8917604014566716,2.3979400086720375,density
Sciurus_griseus,Rodentia,Sciuridae,2.3801931457311913,2.8639173769578603,density
Sciurus_niger,Rodentia,Sciuridae,0.800717078282385,2.8818979735730115,density
Sciurus_spadiceus,Rodentia,Sciuridae,1.8848519827459977,2.605628222007619,density
Sciurus_vulgaris,Rodentia,Sciuridae,1.7759743311293692,2.5224442335063197,density
Semnopithecus_entellus,Primates,Cercopithecidae,1.2375437381428744,4.161368002234975,density
Setonix_brachyurus,Diprotodontia,Macropodidae,2.7634279935629373,3.5118833609788744,density
Sigmodon_alstoni,Rodentia,Cricetidae,2.1973908411332976,1.745855195173729,density
Sigmodon_fulviventer,Rodentia,Cricetidae,3.111672412474063,2.330413773349191,density
Sigmodon_hispidus,Rodentia,Cricetidae,3.2430380486862944,1.9656719712201067,density
Simias_concolor,Primates,Cercopithecidae,1.0374264979406236,3.9020028913507296,density
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.6988831367525903,1.1760912590556813,density
Sminthopsis_leucopus,Dasyuromorphia,Dasyuridae,2.790981447613158,1.414973347970818,density
Sminthopsis_murina,Dasyuromorphia,Dasyuridae,2.778144012081959,1.2304489213782739,density
Sorex_araneus,Eulipotyphla,Soricidae,3.269281725938191,1,density
Sorex_arcticus,Eulipotyphla,Soricidae,2.7013434408043113,0.9138138523837167,density
Sorex_caecutiens,Eulipotyphla,Soricidae,3.2158753954612758,0.7323937598229685,density
Sorex_cinereus,Eulipotyphla,Soricidae,3.0460930705102394,0.6720978579357175,density
Sorex_coronatus,Eulipotyphla,Soricidae,3.128725513281679,0.9822712330395684,density
Sorex_fumeus,Eulipotyphla,Soricidae,3.529372598600972,0.8864907251724818,density
Sorex_hoyi,Eulipotyphla,Soricidae,1.7160033436347992,0.414973347970818,density
Sorex_isodon,Eulipotyphla,Soricidae,2.754019431925001,0.9731278535996987,density
Sorex_longirostris,Eulipotyphla,Soricidae,1.7861122837198264,0.5563025007672873,density
Spalacopus_cyanus,Rodentia,Octodontidae,3.6532125137753435,2.1055101847699738,density
Aepyceros_melampus,Cetartiodactyla,Bovidae,1.1258064581395268,4.720160130632753,density
Aepyprymnus_rufescens,Diprotodontia,Potoroidae,1.6020599913279623,3.5118833609788744,density
Poliocitellus_franklinii,Rodentia,Sciuridae,2.646286068440645,2.5599066250361124,density
Spermophilus_fulvus,Rodentia,Sciuridae,2.626740596252816,2.7752462597402365,density
Xerospermophilus_mohavensis,Rodentia,Sciuridae,2.479992562107072,2.278753600952829,density
Urocitellus_mollis,Rodentia,Sciuridae,3.3383409319927435,2.218535505216528,density
Spermophilus_pygmaeus,Rodentia,Sciuridae,3.0442299995523565,2.1335389083702174,density
Spermophilus_relictus,Rodentia,Sciuridae,2.389059713506695,2.7781512503836434,density
Urocitellus_richardsonii,Rodentia,Sciuridae,2.573672102480581,2.6085260335771943,density
Xerospermophilus_spilosoma,Rodentia,Sciuridae,2.0952739880981817,1.9493900066449128,density
Xerospermophilus_tereticaudus,Rodentia,Sciuridae,3.163167340519589,2.194514341882467,density
Urocitellus_townsendii,Rodentia,Sciuridae,2.8803676401136933,2.3283796034387376,density
Ictidomys_tridecemlineatus,Rodentia,Sciuridae,2.587273083237934,2.119585774961784,density
Urocitellus_undulatus,Rodentia,Sciuridae,2.4658288153574364,2.9242792860618816,density
Otospermophilus_variegatus,Rodentia,Sciuridae,2.1366888656722582,2.839854984601885,density
Urocitellus_washingtoni,Rodentia,Sciuridae,4.267171728403014,2.3170181010481117,density
Coendou_insidiosus,Rodentia,Erethizontidae,1.4199557484897578,3,density
Aethomys_chrysophilus,Rodentia,Muridae,1.8207267628238342,1.8744818176994664,density
Aethomys_hindei,Rodentia,Muridae,3.3407355297818393,2.0149403497929366,density
Ailuropoda_melanoleuca,Carnivora,Ursidae,-0.744727494896694,5.035029282202368,density
Spilogale_putorius,Carnivora,Mephitidae,0.6720978579357175,2.5327543789924976,density
Steatomys_pratensis,Rodentia,Nesomyidae,1.4404367661057738,1.6812412373755872,density
Stochomys_longicaudatus,Rodentia,Muridae,1.9204364065507586,1.8512583487190752,density
Suncus_megalura,Eulipotyphla,Soricidae,2.989894563718773,0.6720978579357175,density
Tragelaphus_scriptus,Cetartiodactyla,Bovidae,0.18184358794477254,4.635990128378624,density
Tragelaphus_spekii,Cetartiodactyla,Bovidae,0.22010808804005508,4.892090148365259,density
Tragelaphus_strepsiceros,Cetartiodactyla,Bovidae,0.02530586526477026,5.3293999135224706,density
Trichosurus_caninus,Diprotodontia,Phalangeridae,2,3.5440680443502757,density
Trichosurus_vulpecula,Diprotodontia,Phalangeridae,2.093421685162235,3.423245873936808,density
Tapirus_pinchaque,Perissodactyla,Tapiridae,-0.5686362358410126,5.173039924409372,density
Tapirus_terrestris,Perissodactyla,Tapiridae,-0.07058107428570728,5.317019984730936,density
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,4.472756303090089,0.9542425094393249,density
Tarsius_bancanus,Primates,Tarsiidae,1.7940695839816325,1.9745116927373283,density
Tarsius_dentatus,Primates,Tarsiidae,2.110589710299249,2.0293837776852097,density
Acomys_cahirinus,Rodentia,Muridae,3.374055120826243,1.7201593034059568,density
Acomys_russatus,Rodentia,Muridae,3.5424606655602604,1.6972293427597176,density
Acomys_spinosissimus,Rodentia,Muridae,2.3097791644804797,1.423245873936808,density
Acomys_subspinosus,Rodentia,Muridae,3.5494790077352834,1.3222192947339193,density
Acrobates_pygmaeus,Diprotodontia,Acrobatidae,2.954237683918273,1.0791812460476249,density
Sundasciurus_hippurus,Rodentia,Sciuridae,2.248341156669196,2.6088468223264116,density
Sundasciurus_tenuis,Rodentia,Sciuridae,2.1514311436611395,1.8680563618230415,density
Sus_scrofa,Cetartiodactyla,Suidae,0.5490032620257879,5.004545343174781,density
Sylvicapra_grimmia,Cetartiodactyla,Bovidae,0.38381536598043126,4.290030157037297,density
Sylvilagus_aquaticus,Lagomorpha,Leporidae,1.9161379831071752,3.32956058217531,density
Sylvilagus_audubonii,Lagomorpha,Leporidae,2.462397997898956,2.949194774237982,density
Sylvilagus_bachmani,Lagomorpha,Leporidae,2.754348335711019,2.808413551400368,density
Sylvilagus_brasiliensis,Lagomorpha,Leporidae,0.5490032620257879,2.9777236052888476,density
Sylvilagus_floridanus,Lagomorpha,Leporidae,2.8330386841908126,3.0692239572970528,density
Sylvilagus_nuttallii,Lagomorpha,Leporidae,1.9357591037453117,2.878004470268025,density
Sylvisorex_granti,Eulipotyphla,Soricidae,2.607229775080599,0.6020599913279624,density
Sylvisorex_lunaris,Eulipotyphla,Soricidae,2.924584219156628,1.2671717284030137,density
Symphalangus_syndactylus,Primates,Hylobatidae,0.69810054562339,4,density
Synaptomys_cooperi,Rodentia,Cricetidae,3.0587903145512603,1.503790683057181,density
Syncerus_caffer,Cetartiodactyla,Bovidae,0.7664128471123994,5.763430015273923,density
Tachyoryctes_macrocephalus,Rodentia,Spalacidae,3.799339860096714,2.775974331129369,density
Tachyoryctes_splendens,Rodentia,Spalacidae,3.5296125555521236,2.263636068588108,density
Talpa_caeca,Eulipotyphla,Talpidae,3.6989691357461862,1.9661417327390327,density
Talpa_europaea,Eulipotyphla,Talpidae,2.9664374218115843,1.8864907251724818,density
Talpa_romana,Eulipotyphla,Talpidae,3.0633521266742263,1.9661417327390327,density
Talpa_stankovici,Eulipotyphla,Talpidae,3.6989691357461862,1.8573324964312685,density
Tamandua_mexicana,Pilosa,Myrmecophagidae,0.6848453616444125,3.6242820958356683,density
Tamandua_tetradactyla,Pilosa,Myrmecophagidae,0.725094521081469,3.7415533914914327,density
Neotamias_amoenus,Rodentia,Sciuridae,2.184151775723396,1.7032913781186614,density
Neotamias_cinereicollis,Rodentia,Sciuridae,2.6989613183595207,1.7902851640332418,density
Neotamias_minimus,Rodentia,Sciuridae,2.3461768734215704,2.131297796597623,density
Neotamias_quadrimaculatus,Rodentia,Sciuridae,1.7160033436347992,1.9304395947667001,density
Neotamias_speciosus,Rodentia,Sciuridae,1.8835478792680438,1.792391689498254,density
Neotamias_townsendii,Rodentia,Sciuridae,2.4149733479708178,1.8739015978644613,density
Neotamias_umbrinus,Rodentia,Sciuridae,2.4043375853109272,1.7993405494535817,density
Tamiasciurus_douglasii,Rodentia,Sciuridae,1.646207612206685,2.3521825181113627,density
Tamiasciurus_hudsonicus,Rodentia,Sciuridae,2.2414219517119953,2.30362797638389,density
Tapirus_bairdii,Perissodactyla,Tapiridae,-0.46852108295774486,5.477119951834262,density
Tapirus_indicus,Perissodactyla,Tapiridae,-0.958607314841775,5.471658359018161,density
Abrocoma_bennettii,Rodentia,Abrocomidae,2.157909866226345,2.3979400086720375,density
Abrothrix_longipilis,Rodentia,Cricetidae,3.4436071565845157,1.575187844927661,density
Abrothrix_olivaceus,Rodentia,Cricetidae,3.5067498459490474,1.4313637641589874,density
Acinonyx_jubatus,Carnivora,Felidae,-2,4.669316880566112,density
Akodon_azarae,Rodentia,Cricetidae,3.8853414275142746,1.3979400086720377,density
Akodon_cursor,Rodentia,Cricetidae,2.646286068440645,1.6009728956867482,density
Alcelaphus_buselaphus,Cetartiodactyla,Bovidae,0.5622928644564748,5.232999919976163,density
Alces_alces,Cetartiodactyla,Cervidae,-0.3979400086720376,5.552665783083071,density
Alouatta_belzebul,Primates,Atelidae,1.2304489213782739,3.806179973983887,density
Alouatta_caraya,Primates,Atelidae,1.9030899869919435,3.7680828557231396,density
Alouatta_guariba,Primates,Atelidae,1.9498289589353137,3.747349650382109,density
Alouatta_palliata,Primates,Atelidae,1.7707783961691477,3.861832997657945,density
Alouatta_pigra,Primates,Atelidae,0.930949031167523,3.845098040014257,density
Alouatta_seniculus,Primates,Atelidae,1.6482624057480444,3.7885572230088234,density
Amblysomus_hottentotus,Afrosoricida,Chrysochloridae,3,1.720985744153739,density
Ammodorcas_clarkei,Cetartiodactyla,Bovidae,-0.1366771398795441,4.4479297690072945,density
Ammospermophilus_harrisii,Rodentia,Sciuridae,1.3974185423513477,2.0863598306747484,density
Ammospermophilus_leucurus,Rodentia,Sciuridae,1.1610683854711745,2.080987046910887,density
Anomalurus_derbianus,Rodentia,Anomaluridae,1.7026889681591335,2.8129133566428557,density
Anomalurus_pusillus,Rodentia,Anomaluridae,0.7937903846908186,2.3979400086720375,density
Anourosorex_squamipes,Eulipotyphla,Soricidae,2.278753600952829,1.3010299956639813,density
Antechinus_agilis,Dasyuromorphia,Dasyuridae,2.851869600729766,1.380211241711606,density
Antechinus_bellus,Dasyuromorphia,Dasyuridae,2.2041199826559246,1.6483600109809315,density
Antechinus_flavipes,Dasyuromorphia,Dasyuridae,2.838112053298584,1.6532125137753437,density
Antechinus_godmani,Dasyuromorphia,Dasyuridae,0.724275869600789,1.8836614351536176,density
Antechinus_leo,Dasyuromorphia,Dasyuridae,2.2095150145426308,1.8692317197309762,density
Antechinus_minimus,Dasyuromorphia,Dasyuridae,3.146128035678238,1.7283537820212285,density
Antechinus_stuartii,Dasyuromorphia,Dasyuridae,2.5169053911252566,1.4393326938302626,density
Antechinus_swainsonii,Dasyuromorphia,Dasyuridae,2.988777386842966,1.724275869600789,density
Antidorcas_marsupialis,Cetartiodactyla,Bovidae,1.028977705208778,4.498310553789601,density
Antilocapra_americana,Cetartiodactyla,Antilocapridae,-0.08618614761628333,4.6635398014561265,density
Antilope_cervicapra,Cetartiodactyla,Bovidae,0.6283889300503115,4.574031267727719,density
Aonyx_capensis,Carnivora,Mustelidae,-0.4559319556497244,4.278749029407906,density
Aotus_azarae,Primates,Aotidae,1.2024883170600935,2.9836262871245345,density
Aotus_lemurinus,Primates,Aotidae,1.5493711523331772,2.9410142437055695,density
Aotus_nancymaae,Primates,Aotidae,1.4496326504700745,2.8965262174895554,density
Aotus_nigriceps,Primates,Aotidae,1.5797835966168101,3.0253058652647704,density
Aotus_trivirgatus,Primates,Aotidae,1.3868555291847244,2.9542425094393248,density
Aotus_vociferans,Primates,Aotidae,1.3712526291249394,2.9410142437055695,density
Aplodontia_rufa,Rodentia,Aplodontiidae,2.891197247901719,3.0017337128090005,density
Apodemus_agrarius,Rodentia,Muridae,3.0407407543649465,1.3673559210260189,density
Apodemus_flavicollis,Rodentia,Muridae,3.247973266361807,1.591064607026499,density
Apodemus_sylvaticus,Rodentia,Muridae,2.8920946026904804,1.4842998393467859,density
Apomys_musculus,Rodentia,Muridae,3.0510868907667086,1.3263358609287514,density
Archboldomys_luzonensis,Rodentia,Muridae,2.759811326987881,1.5490032620257879,density
Arctocebus_calabarensis,Primates,Lorisidae,0.7923916894982539,2.322219294733919,density
Arvicanthis_abyssinicus,Rodentia,Muridae,4.040743917603625,1.887054378050957,density
Arvicanthis_niloticus,Rodentia,Muridae,3.863888858736826,2.028977705208778,density
Arvicola_amphibius,Rodentia,Cricetidae,4.756391511050364,2.3521825181113627,density
Tarsius_tarsier,Primates,Tarsiidae,2.3010299956639813,2.3010299956639813,density
Taterillus_gracilis,Rodentia,Muridae,2.6699487980133614,1.6812412373755872,density
Taterillus_pygargus,Rodentia,Muridae,3.4771212547196626,1.7795964912578246,density
Tragelaphus_derbianus,Cetartiodactyla,Bovidae,-0.13076828026902382,5.832508912706237,density
Tragelaphus_oryx,Cetartiodactyla,Bovidae,0.21484384804769785,5.755869979356196,density
Taxidea_taxus,Carnivora,Mustelidae,0.287801729930226,3.8517229786885685,density
Tayassu_pecari,Cetartiodactyla,Tayassuidae,0.2013971243204515,4.508310159603391,density
Thallomys_paedulcus,Rodentia,Muridae,1.5314789170422551,1.9057958803678685,density
Theropithecus_gelada,Primates,Cercopithecidae,1.7111320723068417,4.2317192889352135,density
Thomomys_bottae,Rodentia,Geomyidae,3.720159303405957,2.0595634179012676,density
Thomomys_mazama,Rodentia,Geomyidae,3.5537422827235137,1.8750612633917,density
Thomomys_monticola,Rodentia,Geomyidae,3.449324093098727,1.9030899869919435,density
Thomomys_talpoides,Rodentia,Geomyidae,3.3417727270558015,2.1142772965615864,density
Thylamys_elegans,Didelphimorphia,Didelphidae,2.846961502706781,1.4608978427565478,density
Thylamys_velutinus,Didelphimorphia,Didelphidae,1.7402837196818792,1.3159703454569178,density
Thylogale_billardierii,Diprotodontia,Macropodidae,2.3979400086720375,3.7363965022766426,density
Thylogale_stigmatica,Diprotodontia,Macropodidae,2.4964868292921505,3.662757831681574,density
Thylogale_thetis,Diprotodontia,Macropodidae,2.5562904368641237,3.7323937598229686,density
Tlacuatzin_canescens,Didelphimorphia,Didelphidae,2.4844564419054294,1.7781512503836436,density
Tolypeutes_matacus,Cingulata,CingulataFam,0.8450980400142568,3.0791812460476247,density
Trachypithecus_auratus,Primates,Cercopithecidae,1.6231458746379397,3.8512583487190755,density
Trachypithecus_cristatus,Primates,Cercopithecidae,1.5638369186645449,3.720159303405957,density
Trachypithecus_geei,Primates,Cercopithecidae,0.414973347970818,3.921686475483602,density
Trachypithecus_johnii,Primates,Cercopithecidae,1.8512583487190752,4.076312687976857,density
Trachypithecus_obscurus,Primates,Cercopithecidae,1.7558748556724915,3.845098040014257,density
Trachypithecus_phayrei,Primates,Cercopithecidae,-0.2218487496163564,3.9242792860618816,density
Trachypithecus_pileatus,Primates,Cercopithecidae,1.911104317804036,4.058805486675907,density
Trachypithecus_vetulus,Primates,Cercopithecidae,2.1603184379840017,3.9459607035775686,density
Tragelaphus_angasii,Cetartiodactyla,Bovidae,2.1035984939779375,4.937519897991845,density
Tragelaphus_buxtoni,Cetartiodactyla,Bovidae,1.9057958803678685,5.332440075892066,density
Tragelaphus_eurycerus,Cetartiodactyla,Bovidae,-0.3979400086720376,5.517199990067151,density
Tragelaphus_imberbis,Cetartiodactyla,Bovidae,-0.4559319556497244,4.911559744385447,density
Trinomys_iheringi,Rodentia,Echimyidae,2.559643336466725,2.3085644135612386,density
Tupaia_glis,Scandentia,Tupaiidae,2.6088468223264116,2.229937685907934,density
Panthera_uncia,Carnivora,Felidae,-1.154901959985743,4.645097901234998,density
Uranomys_ruddi,Rodentia,Muridae,2.2777237887624535,1.606381365110605,density
Urocyon_cinereoargenteus,Carnivora,Canidae,0.3820170425748684,3.583618124858635,density
Urocyon_littoralis,Carnivora,Canidae,0.8450980400142568,3.2778383330020473,density
Urotrichus_talpoides,Eulipotyphla,Talpidae,3.6989691357461862,1.6532125137753437,density
Ursus_americanus,Carnivora,Ursidae,-0.14266750356873156,4.999780191375884,density
Ursus_arctos,Carnivora,Ursidae,-1.6989700043360187,5.256526287165858,density
Varecia_variegata,Primates,Lemuridae,1.444513206334043,3.525044807036845,density
Vicugna_vicugna,Cetartiodactyla,Camelidae,0.4913616938342727,4.676689952392778,density
Vombatus_ursinus,Diprotodontia,Vombatidae,1.4136349971985558,4.414973347970818,density
Vulpes_cana,Carnivora,Canidae,0.09691001300805642,2.971693238949861,density
Vulpes_lagopus,Carnivora,Canidae,-1,3.6873238044883125,density
Vulpes_macrotis,Carnivora,Canidae,-0.721246399047171,3.311753861055754,density
Vulpes_pallida,Carnivora,Canidae,0.7860412102425542,3.4471580313422194,density
Vulpes_velox,Carnivora,Canidae,-0.38721614328026455,3.3419288837458097,density
Vulpes_vulpes,Carnivora,Canidae,0.04139268515822508,3.7257646656888768,density
Wallabia_bicolor,Diprotodontia,Macropodidae,1.505149978319906,4.176091259055681,density
Wyulda_squamicaudata,Diprotodontia,Phalangeridae,2.537819095073274,3.224014811372864,density
Xerus_rutilus,Rodentia,Sciuridae,2.90205186916954,2.5017437296279943,density
Zaglossus_bruijnii,Monotremata,Tachyglossidae,0.2041199826559248,3.8920946026904804,density
Zapus_hudsonius,Rodentia,Dipodidae,2.94546858513182,1.2329961103921538,density
Zapus_princeps,Rodentia,Dipodidae,2.4658288153574364,1.462397997898956,density
Zelotomys_hildegardeae,Rodentia,Muridae,1.7861122837198264,1.7781512503836436,density
Zygodontomys_brevicauda,Rodentia,Cricetidae,3.0125377534365607,1.717670503002262,density
Zyzomys_argurus,Rodentia,Muridae,2.72876758516651,1.5563025007672873,density
