Binomial.1.2,Order.1.2,Family.1.2,log10density,log10BM,source
Nasalis_larvatus,Primates,Cercopithecidae,0.9537596917332288,3.9542425094393248,PanTHERIA.2008
Nasua_narica,Carnivora,Procyonidae,0.7831886910752576,3.6053050461411096,PanTHERIA.2008
Nasua_nasua,Carnivora,Procyonidae,1.1880843737149382,3.5790744321968617,PanTHERIA.2008
Neacomys_guianae,Rodentia,Cricetidae,1.4385423487861106,1.1522883443830565,PanTHERIA.2008
Neacomys_tenuipes,Rodentia,Cricetidae,2.436273990326048,1.2787536009528289,PanTHERIA.2008
Necromys_amoenus,Rodentia,Cricetidae,3.252673453122354,1.462397997898956,PanTHERIA.2008
Neofiber_alleni,Rodentia,Cricetidae,4.161838283126078,2.424881636631067,PanTHERIA.2008
Neomys_fodiens,Eulipotyphla,Soricidae,2.505149978319906,1.1553360374650619,PanTHERIA.2008
Neotoma_albigula,Rodentia,Cricetidae,2.7854081433487674,2.3138672203691533,PanTHERIA.2008
Neotoma_bryanti,Rodentia,Cricetidae,2.3634615488265935,2.2600713879850747,PanTHERIA.2008
Neotoma_floridana,Rodentia,Cricetidae,2.437718861336239,2.388633969351789,PanTHERIA.2008
Neotoma_fuscipes,Rodentia,Cricetidae,3.230448921378274,2.3613500243522663,PanTHERIA.2008
Neotoma_lepida,Rodentia,Cricetidae,2.8290334610476733,2.2143138974244,PanTHERIA.2008
Neotoma_mexicana,Rodentia,Cricetidae,2.1226090235759902,2.307496037913213,PanTHERIA.2008
Ochotona_alpina,Lagomorpha,Ochotonidae,2.909769914732769,2.419955748489758,PanTHERIA.2008
Ochotona_collaris,Lagomorpha,Ochotonidae,2.865204686103311,2.110589710299249,PanTHERIA.2008
Ochotona_curzoniae,Lagomorpha,Ochotonidae,4.278753600952829,2.210853365314893,PanTHERIA.2008
Ochotona_dauurica,Lagomorpha,Ochotonidae,3.7396435344317123,2.113943352306837,PanTHERIA.2008
Ochotona_hyperborea,Lagomorpha,Ochotonidae,3.528451319060219,2.1931245983544616,PanTHERIA.2008
Ochotona_macrotis,Lagomorpha,Ochotonidae,3.0791812460476247,2.220108088040055,PanTHERIA.2008
Ochotona_pallasii,Lagomorpha,Ochotonidae,4,2.330413773349191,PanTHERIA.2008
Ochotona_princeps,Lagomorpha,Ochotonidae,2.889071885920329,2.1975562131535367,PanTHERIA.2008
Ochotona_pusilla,Lagomorpha,Ochotonidae,3.5158725196411185,2.153814864344529,PanTHERIA.2008
Ochotona_roylei,Lagomorpha,Ochotonidae,3.0691498898487786,2.4149733479708178,PanTHERIA.2008
Pelea_capreolus,Cetartiodactyla,Bovidae,1.2720737875000099,4.301029995663981,PanTHERIA.2008
Pelomys_fallax,Rodentia,Muridae,2.9926418698783976,2.113943352306837,PanTHERIA.2008
Oecomys_concolor,Rodentia,Cricetidae,2.130591051963374,1.7895807121644254,PanTHERIA.2008
Oenomys_hypoxanthus,Rodentia,Muridae,3.5726346496719668,1.954242509439325,PanTHERIA.2008
Okapia_johnstoni,Cetartiodactyla,Giraffidae,0.00860017176191757,5.361729913073192,PanTHERIA.2008
Oligoryzomys_eliurus,Rodentia,Cricetidae,2.9685109666489677,1.4771212547196624,PanTHERIA.2008
Oligoryzomys_longicaudatus,Rodentia,Cricetidae,2.5576996443512146,1.4313637641589874,PanTHERIA.2008
Oligoryzomys_nigripes,Rodentia,Cricetidae,3.3373733922839146,1.3117538610557542,PanTHERIA.2008
Ommatophoca_rossii,Carnivora,Phocidae,-0.7958800173440752,5.3979400086720375,PanTHERIA.2008
Onychogalea_fraenata,Diprotodontia,Macropodidae,1.3010299956639813,3.7403626894942437,PanTHERIA.2008
Aegialomys_galapagoensis,Rodentia,Cricetidae,3.359835482339888,2.062581984228163,PanTHERIA.2008
Hylaeamys_laticeps,Rodentia,Cricetidae,2.248341156669196,1.8494194137968993,PanTHERIA.2008
Euryoryzomys_macconnelli,Rodentia,Cricetidae,1.7166709755601355,1.7634279935629373,PanTHERIA.2008
Hylaeamys_megacephalus,Rodentia,Cricetidae,2.505149978319906,1.761927838420529,PanTHERIA.2008
Handleyomys_melanotis,Rodentia,Cricetidae,3.0102787503368265,1.6989700043360187,PanTHERIA.2008
Oryzomys_palustris,Rodentia,Cricetidae,2.728256359248493,1.7315887651867388,PanTHERIA.2008
Neotoma_micropus,Rodentia,Cricetidae,3.401557341035,2.3756636139608855,PanTHERIA.2008
Neotomodon_alstoni,Rodentia,Cricetidae,3.5288421699776817,1.6020599913279623,PanTHERIA.2008
Nesotragus_moschatus,Cetartiodactyla,Bovidae,1.2385478876813278,3.8129133566428557,PanTHERIA.2008
Neurotrichus_gibbsii,Eulipotyphla,Talpidae,3.1502958128255383,0.9493900066449128,PanTHERIA.2008
Niviventer_cremoriventer,Rodentia,Muridae,1.3785795761157749,1.8432327780980093,PanTHERIA.2008
Nomascus_concolor,Primates,Hylobatidae,0.7902851640332417,3.8750612633917,PanTHERIA.2008
Notiosorex_crawfordi,Eulipotyphla,Soricidae,3.380209432147495,0.6434526764861874,PanTHERIA.2008
Nyctereutes_procyonoides,Carnivora,Canidae,1.0799044676667207,3.606381365110605,PanTHERIA.2008
Nycticebus_coucang,Primates,Lorisidae,1.3010299956639813,2.904985881099363,PanTHERIA.2008
Nyctimene_rabori,Chiroptera,Pteropodidae,1.4771212547196624,1.8293037728310249,PanTHERIA.2008
Ochotona_rufescens,Lagomorpha,Ochotonidae,3.7781505265589037,2.3979400086720375,PanTHERIA.2008
Ochotona_rutila,Lagomorpha,Ochotonidae,2.8613133243903017,2.4313637641589874,PanTHERIA.2008
Ochrotomys_nuttalli,Rodentia,Cricetidae,2.4804812440617554,1.3502480183341627,PanTHERIA.2008
Octodon_degus,Rodentia,Octodontidae,3.0667842089825386,2.322219294733919,PanTHERIA.2008
Odobenus_rosmarus,Carnivora,Odobenidae,0.10380372095595687,5.9164539485499255,PanTHERIA.2008
Odocoileus_hemionus,Cetartiodactyla,Cervidae,1.2041199826559248,4.734100236252656,PanTHERIA.2008
Odocoileus_virginianus,Cetartiodactyla,Cervidae,1.2385478876813278,4.744360273991164,PanTHERIA.2008
Oecomys_bicolor,Rodentia,Cricetidae,1.6479694583629718,1.5314789170422551,PanTHERIA.2008
Onychomys_torridus,Rodentia,Cricetidae,2.2001662463631075,1.3979400086720377,PanTHERIA.2008
Orcaella_brevirostris,Cetartiodactyla,Delphinidae,1.5724068675580558,5.278753600952829,PanTHERIA.2008
Oreonax_flavicauda,Primates,Atelidae,0.8102325179950841,3.832508912706236,PanTHERIA.2008
Oreotragus_oreotragus,Cetartiodactyla,Bovidae,0.41830129131974547,4.113940011567204,PanTHERIA.2008
Oryctolagus_cuniculus,Lagomorpha,Leporidae,2.553761698390004,3.2918792239146977,PanTHERIA.2008
Oryx_beisa,Cetartiodactyla,Bovidae,0.13987908640123647,5.230448921378274,PanTHERIA.2008
Oryx_gazella,Cetartiodactyla,Bovidae,0.9947569445876282,5.227890045327609,PanTHERIA.2008
Oryzomys_couesi,Rodentia,Cricetidae,2.345158000269438,1.8407332346118068,PanTHERIA.2008
Cerradomys_subflavus,Rodentia,Cricetidae,1.9472866446777983,1.9840770339028309,PanTHERIA.2008
Osgoodomys_banderanus,Rodentia,Cricetidae,2.7025511570495233,1.6989700043360187,PanTHERIA.2008
Otocyon_megalotis,Carnivora,Canidae,0.07188200730612536,3.6180480967120925,PanTHERIA.2008
Otolemur_crassicaudatus,Primates,Galagidae,1.9444333177002147,3.1760912590556813,PanTHERIA.2008
Otolemur_garnettii,Primates,Galagidae,1.5797835966168101,2.8808135922807914,PanTHERIA.2008
Otomys_angoniensis,Rodentia,Muridae,3.4200779282282463,2.0860037056183818,PanTHERIA.2008
Otomys_irroratus,Rodentia,Muridae,3.477705711176212,2.0718820073061255,PanTHERIA.2008
Ourebia_ourebi,Cetartiodactyla,Bovidae,0.38560627359831223,4.236789099409293,PanTHERIA.2008
Ovibos_moschatus,Cetartiodactyla,Bovidae,-0.5086383061657274,5.532118519253674,PanTHERIA.2008
Ovis_ammon,Cetartiodactyla,Bovidae,-1.6989700043360187,5.2552725051033065,PanTHERIA.2008
Ovis_canadensis,Cetartiodactyla,Bovidae,0.17026171539495738,4.873000140560429,PanTHERIA.2008
Oxymycterus_roberti,Rodentia,Cricetidae,2.4258764348879325,1.9211660506377388,PanTHERIA.2008
Oxymycterus_rufus,Rodentia,Cricetidae,2.739706804620217,1.877371345869774,PanTHERIA.2008
Pagophilus_groenlandicus,Carnivora,Phocidae,-1.0457574905606752,5.079181246047625,PanTHERIA.2008
Pan_paniscus,Primates,Hominidae,0.3010299956639812,4.531480194377088,PanTHERIA.2008
Pan_troglodytes,Primates,Hominidae,0.21218760440395779,4.628388930050312,PanTHERIA.2008
Panthera_leo,Carnivora,Felidae,-0.958607314841775,5.208170106443451,PanTHERIA.2008
Panthera_onca,Carnivora,Felidae,-1.3010299956639813,5,PanTHERIA.2008
Panthera_pardus,Carnivora,Felidae,-1.154901959985743,4.740360320608791,PanTHERIA.2008
Panthera_tigris,Carnivora,Felidae,-1.5228787452803376,5.211024376852319,PanTHERIA.2008
Phocoena_phocoena,Cetartiodactyla,Phocoenidae,-1.5228787452803376,4.720159303405957,PanTHERIA.2008
Phodopus_campbelli,Rodentia,Cricetidae,1.3010299956639813,1.3692158574101427,PanTHERIA.2008
Phodopus_roborovskii,Rodentia,Cricetidae,2.439332693830263,1.2741578492636798,PanTHERIA.2008
Phodopus_sungorus,Rodentia,Cricetidae,1.778078861937455,1.5289167002776547,PanTHERIA.2008
Papio_anubis,Primates,Cercopithecidae,1.0334237554869496,4.452234310472037,PanTHERIA.2008
Papio_cynocephalus,Primates,Cercopithecidae,0.7678976160180907,4.289678120899732,PanTHERIA.2008
Papio_hamadryas,Primates,Cercopithecidae,0.3222192947339193,4.17528561982605,PanTHERIA.2008
Papio_papio,Primates,Cercopithecidae,1.0441476208787228,4.190337301933905,PanTHERIA.2008
Papio_ursinus,Primates,Cercopithecidae,0.4424797690644486,4.446212412109978,PanTHERIA.2008
Parantechinus_apicalis,Dasyuromorphia,Dasyuridae,2.778144012081959,1.8375884382355112,PanTHERIA.2008
Parascalops_breweri,Eulipotyphla,Talpidae,2.9542425094393248,1.7075701760979363,PanTHERIA.2008
Paraxerus_cepapi,Rodentia,Sciuridae,2.5477747053878224,2.255272505103306,PanTHERIA.2008
Paraxerus_palliatus,Rodentia,Sciuridae,2.590563208684984,2.490379920003179,PanTHERIA.2008
Pecari_tajacu,Cetartiodactyla,Tayassuidae,0.8987251815894935,4.327700104713321,PanTHERIA.2008
Perameles_bougainville,Peramelemorphia,Peramelidae,1.5314789170422551,2.3541084391474008,PanTHERIA.2008
Perameles_gunnii,Peramelemorphia,Peramelidae,2.5459994558001786,2.9395192526186187,PanTHERIA.2008
Perameles_nasuta,Peramelemorphia,Peramelidae,1.9541942518158624,2.989004615698537,PanTHERIA.2008
Perodicticus_potto,Primates,Lorisidae,0.927883410330707,3.041392685158225,PanTHERIA.2008
Perognathus_fasciatus,Rodentia,Heteromyidae,2.352973179005932,1.0644579892269184,PanTHERIA.2008
Perognathus_flavus,Rodentia,Heteromyidae,2.1760912590556813,0.8864907251724818,PanTHERIA.2008
Perognathus_inornatus,Rodentia,Heteromyidae,2.6989613183595207,1.0374264979406236,PanTHERIA.2008
Perognathus_longimembris,Rodentia,Heteromyidae,2.2405492482826,0.8808135922807914,PanTHERIA.2008
Perognathus_merriami,Rodentia,Heteromyidae,2.230448921378274,0.8388490907372553,PanTHERIA.2008
Perognathus_parvus,Rodentia,Heteromyidae,3.4374604079214177,1.3384564936046048,PanTHERIA.2008
Peromyscus_attwateri,Rodentia,Cricetidae,2.4720539914497044,1.4456042032735976,PanTHERIA.2008
Peromyscus_aztecus,Rodentia,Cricetidae,2.954237683918273,1.6020599913279623,PanTHERIA.2008
Peromyscus_boylii,Rodentia,Cricetidae,2.716904404472986,1.3304137733491908,PanTHERIA.2008
Peromyscus_californicus,Rodentia,Cricetidae,3.5690026691817436,1.6384892569546374,PanTHERIA.2008
Peromyscus_crinitus,Rodentia,Cricetidae,3.07848219345029,1.255272505103306,PanTHERIA.2008
Peromyscus_difficilis,Rodentia,Cricetidae,2.209756222258858,1.4471580313422192,PanTHERIA.2008
Peromyscus_eremicus,Rodentia,Cricetidae,2.6348902077449323,1.3747483460101038,PanTHERIA.2008
Peromyscus_gossypinus,Rodentia,Cricetidae,2.7103543422680505,1.4683473304121573,PanTHERIA.2008
Peromyscus_keeni,Rodentia,Cricetidae,3.009081035611538,1.3283796034387378,PanTHERIA.2008
Peromyscus_leucopus,Rodentia,Cricetidae,3.1597596356791766,1.3263358609287514,PanTHERIA.2008
Peromyscus_maniculatus,Rodentia,Cricetidae,2.8207726966498807,1.3283796034387378,PanTHERIA.2008
Peromyscus_melanotis,Rodentia,Cricetidae,3.3107230429772705,1.5976951859255124,PanTHERIA.2008
Peromyscus_perfulvus,Rodentia,Cricetidae,2.9243981837502475,1.6020599913279623,PanTHERIA.2008
Peromyscus_polionotus,Rodentia,Cricetidae,2.9489017609702137,1.1139433523068367,PanTHERIA.2008
Peromyscus_truei,Rodentia,Cricetidae,3.1521721091796784,1.437750562820388,PanTHERIA.2008
Petauroides_volans,Diprotodontia,Pseudocheiridae,1.8388490907372552,3.113943352306837,PanTHERIA.2008
Petaurus_australis,Diprotodontia,Petauridae,1.146128035678238,2.7596678446896306,PanTHERIA.2008
Petaurus_breviceps,Diprotodontia,Petauridae,2.6356244675962635,2.0265332645232967,PanTHERIA.2008
Petaurus_gracilis,Diprotodontia,Petauridae,1.0791812460476249,2.5477747053878224,PanTHERIA.2008
Petaurus_norfolcensis,Diprotodontia,Petauridae,2.0863598306747484,2.361727836017593,PanTHERIA.2008
Petrodromus_tetradactylus,Macroscelidea,Macroscelididae,2.2695362927559666,2.2730012720637376,PanTHERIA.2008
Petrogale_assimilis,Diprotodontia,Macropodidae,1.884455496070488,3.6532125137753435,PanTHERIA.2008
Petrogale_lateralis,Diprotodontia,Macropodidae,2.439332693830263,3.6651117370750512,PanTHERIA.2008
Petrogale_penicillata,Diprotodontia,Macropodidae,2.4771212547196626,3.8512583487190755,PanTHERIA.2008
Petrogale_persephone,Diprotodontia,Macropodidae,0.7774268223893114,3.792391689498254,PanTHERIA.2008
Petrogale_xanthopus,Diprotodontia,Macropodidae,1.1760912590556813,3.929418925714293,PanTHERIA.2008
Petropseudes_dahli,Diprotodontia,Pseudocheiridae,1.255272505103306,3.214843848047698,PanTHERIA.2008
Phacochoerus_aethiopicus,Cetartiodactyla,Suidae,0.8813846567705729,4.851260183762305,PanTHERIA.2008
Phaner_furcifer,Primates,Cheirogaleidae,2.699178415672612,2.6020599913279625,PanTHERIA.2008
Phascogale_tapoatafa,Dasyuromorphia,Dasyuridae,2.0453229787866576,2.28668096935493,PanTHERIA.2008
Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,2.2122142474199413,4.010723865391773,PanTHERIA.2008
Murexia_naso,Dasyuromorphia,Dasyuridae,2.1760912590556813,1.6848453616444126,PanTHERIA.2008
Phenacomys_intermedius,Rodentia,Cricetidae,2.739706804620217,1.4014005407815442,PanTHERIA.2008
Philander_opossum,Didelphimorphia,Didelphidae,1.7691556907143988,2.767526899408382,PanTHERIA.2008
Philantomba_maxwellii,Cetartiodactyla,Bovidae,0.7759743311293691,4.079181246047625,PanTHERIA.2008
Philantomba_monticola,Cetartiodactyla,Bovidae,1.5560611590095326,3.7958800173440754,PanTHERIA.2008
Phoca_vitulina,Carnivora,Phocidae,0.7543483357110189,5,PanTHERIA.2008
Proechimys_guairae,Rodentia,Echimyidae,2.5907749808190976,2.6020599913279625,PanTHERIA.2008
Proechimys_guyannensis,Rodentia,Echimyidae,2.972623964601951,2.499687082618404,PanTHERIA.2008
Proechimys_longicaudatus,Rodentia,Echimyidae,2.4175215138042963,2.311753861055754,PanTHERIA.2008
Proechimys_semispinosus,Rodentia,Echimyidae,2.8776765119385685,2.45484486000851,PanTHERIA.2008
Proechimys_simonsi,Rodentia,Echimyidae,2.4844564419054294,2.45484486000851,PanTHERIA.2008
Propithecus_diadema,Primates,Indriidae,0.7520484478194386,3.720159303405957,PanTHERIA.2008
Propithecus_tattersalli,Primates,Indriidae,1.8129133566428555,3.5440680443502757,PanTHERIA.2008
Propithecus_verreauxi,Primates,Indriidae,2.1760912590556813,3.5118833609788744,PanTHERIA.2008
Rhynchocyon_chrysopygus,Macroscelidea,Macroscelididae,2.0824263008607717,2.7323937598229686,PanTHERIA.2008
Rhynchomys_isarogensis,Rodentia,Muridae,2.52156954755729,2.1335389083702174,PanTHERIA.2008
Romerolagus_diazi,Lagomorpha,Leporidae,1.4867137759824856,2.678245151927042,PanTHERIA.2008
Sorex_minutus,Eulipotyphla,Soricidae,2.9294138163373917,0.6532125137753437,PanTHERIA.2008
Sorex_monticolus,Eulipotyphla,Soricidae,3.0791812460476247,0.724275869600789,PanTHERIA.2008
Sorex_oreopolus,Eulipotyphla,Soricidae,2.594525139136006,0.8450980400142568,PanTHERIA.2008
Sorex_ornatus,Eulipotyphla,Soricidae,4.045322978786658,0.6989700043360189,PanTHERIA.2008
Phyllotis_darwini,Rodentia,Cricetidae,3.5590455578503475,1.7058637122839193,PanTHERIA.2008
Phyllotis_osilae,Rodentia,Cricetidae,2.584805974375504,1.6901960800285136,PanTHERIA.2008
Piliocolobus_badius,Primates,Cercopithecidae,2.1161094140633443,3.8893073062699237,PanTHERIA.2008
Pseudoryzomys_simplex,Rodentia,Cricetidae,3.1777701769395894,1.7101173651118162,PanTHERIA.2008
Piliocolobus_rufomitratus,Primates,Cercopithecidae,2.270539094260548,3.9030899869919438,PanTHERIA.2008
Piliocolobus_tephrosceles,Primates,Cercopithecidae,2.4771212547196626,3.9867717342662448,PanTHERIA.2008
Pithecia_albicans,Primates,Pitheciidae,0.9726655922661109,3.4471580313422194,PanTHERIA.2008
Pithecia_vanzolinii,Primates,Pitheciidae,1.0530784434834197,3.350441856535061,PanTHERIA.2008
Pithecia_milleri,Primates,Pitheciidae,0.9030899869919435,3.1868151244474543,PanTHERIA.2008
Pithecia_pithecia,Primates,Pitheciidae,0.6222140229662954,3.1384605947257023,PanTHERIA.2008
Planigale_gilesi,Dasyuromorphia,Dasyuridae,2.8692258508469712,0.9637878273455552,PanTHERIA.2008
Poiana_richardsonii,Carnivora,Viverridae,0,2.6989700043360187,PanTHERIA.2008
Pongo_pygmaeus,Primates,Hominidae,0.3010299956639812,4.7570162347313,PanTHERIA.2008
Potamochoerus_larvatus,Cetartiodactyla,Suidae,-0.3979400086720376,4.989004615698537,PanTHERIA.2008
Potamochoerus_porcus,Cetartiodactyla,Suidae,-0.638272163982407,4.8450999012723335,PanTHERIA.2008
Potorous_longipes,Diprotodontia,Potoroidae,1.6020599913279623,3.278753600952829,PanTHERIA.2008
Potorous_tridactylus,Diprotodontia,Potoroidae,1.3312247810207325,3.041392685158225,PanTHERIA.2008
Potos_flavus,Carnivora,Procyonidae,1.5341530741850626,3.4771212547196626,PanTHERIA.2008
Praomys_daltoni,Rodentia,Muridae,3.1760912590556813,1.5854607295085006,PanTHERIA.2008
Praomys_tullbergi,Rodentia,Muridae,3.2404319230072116,1.5538830266438743,PanTHERIA.2008
Presbytis_comata,Primates,Cercopithecidae,1.4095950193968156,3.7958800173440754,PanTHERIA.2008
Presbytis_hosei,Primates,Cercopithecidae,0.6454222693490919,3.8129133566428557,PanTHERIA.2008
Presbytis_melalophos,Primates,Cercopithecidae,1.7733475419808231,3.7993405494535817,PanTHERIA.2008
Presbytis_potenziani,Primates,Cercopithecidae,1.1702617153949575,3.8095597146352675,PanTHERIA.2008
Presbytis_rubicunda,Primates,Cercopithecidae,1.284881714655453,3.7993405494535817,PanTHERIA.2008
Presbytis_thomasi,Primates,Cercopithecidae,1.4313637641589874,3.8254261177678233,PanTHERIA.2008
Priodontes_maximus,Cingulata,CingulataFam,-0.4559319556497244,4.65667017355735,PanTHERIA.2008
Procavia_capensis,Hyracoidea,Procaviidae,3.4368795159121124,3.481442628502305,PanTHERIA.2008
Procolobus_verus,Primates,Cercopithecidae,1.2695129442179163,3.6020599913279625,PanTHERIA.2008
Procyon_cancrivorus,Carnivora,Procyonidae,0.7589118923979735,3.8419785557036916,PanTHERIA.2008
Procyon_lotor,Carnivora,Procyonidae,0.5171958979499743,3.816241299991783,PanTHERIA.2008
Proteles_cristata,Carnivora,Hyaenidae,-0.09151498112135022,4,PanTHERIA.2008
Psammomys_obesus,Rodentia,Muridae,1.8449118739121406,2.567731962548069,PanTHERIA.2008
Pseudocheirus_peregrinus,Diprotodontia,Pseudocheiridae,2.8161219354879052,2.9542425094393248,PanTHERIA.2008
Pseudochirops_archeri,Diprotodontia,Pseudocheiridae,2.1760912590556813,3.038023740045158,PanTHERIA.2008
Pseudochirulus_cinereus,Diprotodontia,Pseudocheiridae,2.164352855784437,3,PanTHERIA.2008
Pseudochirulus_herbertensis,Diprotodontia,Pseudocheiridae,2.954237683918273,3.0455185628844927,PanTHERIA.2008
Pseudois_nayaur,Cetartiodactyla,Bovidae,0.3961993470957364,4.653212513775344,PanTHERIA.2008
Pseudomys_higginsi,Rodentia,Muridae,2.716003343634799,1.8260748027008264,PanTHERIA.2008
Puma_concolor,Carnivora,Felidae,-1.6989700043360187,4.712649701627211,PanTHERIA.2008
Herpailurus_yagouaroundi,Carnivora,Felidae,-0.23657200643706275,3.896245047576059,PanTHERIA.2008
Pusa_caspica,Carnivora,Phocidae,0.1673173347481761,4.9344984512435675,PanTHERIA.2008
Pusa_hispida,Carnivora,Phocidae,-0.022276394711152253,4.958563883221967,PanTHERIA.2008
Rusa_unicolor,Cetartiodactyla,Cervidae,0.6893088591236202,5.256102661282283,PanTHERIA.2008
Rhipidomys_mastacalis,Rodentia,Cricetidae,2.005137595908864,1.8893017025063104,PanTHERIA.2008
Pusa_sibirica,Carnivora,Phocidae,0.19865708695442263,4.954242509439325,PanTHERIA.2008
Rucervus_duvaucelii,Cetartiodactyla,Cervidae,1.0507663112330423,5.155336037465061,PanTHERIA.2008
Saccostomus_campestris,Rodentia,Nesomyidae,1.3436055081041718,1.7092699609758308,PanTHERIA.2008
Saccostomus_mearnsi,Rodentia,Nesomyidae,3.557700846848392,1.6580113966571124,PanTHERIA.2008
Saguinus_fuscicollis,Primates,Callitrichidae,1.2898118391176214,2.5877109650189114,PanTHERIA.2008
Rangifer_tarandus,Cetartiodactyla,Cervidae,0.4065401804339551,4.934670115130671,PanTHERIA.2008
Raphicerus_campestris,Cetartiodactyla,Bovidae,0.10380372095595687,4.021189299069938,PanTHERIA.2008
Raphicerus_melanotis,Cetartiodactyla,Bovidae,1.021189299069938,4.010719628351769,PanTHERIA.2008
Raphicerus_sharpei,Cetartiodactyla,Bovidae,-0.2924298239020636,3.977719033743925,PanTHERIA.2008
Rattus_everetti,Rodentia,Muridae,2.185768733433613,2.406540180433955,PanTHERIA.2008
Rattus_exulans,Rodentia,Muridae,3.8545950703216794,1.6748611407378116,PanTHERIA.2008
Rattus_fuscipes,Rodentia,Muridae,3.0293066531257593,2.123851640967086,PanTHERIA.2008
Rattus_lutreolus,Rodentia,Muridae,2.7534528276193,2.0253058652647704,PanTHERIA.2008
Rattus_rattus,Rodentia,Muridae,3.421692750748088,2.2511513431753545,PanTHERIA.2008
Rattus_tiomanicus,Rodentia,Muridae,3.6912645471390393,2.113943352306837,PanTHERIA.2008
Rattus_villosissimus,Rodentia,Muridae,3.4723673109491373,2.1271047983648077,PanTHERIA.2008
Ratufa_affinis,Rodentia,Sciuridae,1.3622939379642311,3.0630705256429605,PanTHERIA.2008
Ratufa_bicolor,Rodentia,Sciuridae,0.9885589568786155,3.311753861055754,PanTHERIA.2008
Redunca_arundinum,Cetartiodactyla,Bovidae,-0.18708664335714442,4.763430239907896,PanTHERIA.2008
Redunca_fulvorufula,Cetartiodactyla,Bovidae,0.8904210188009143,4.469820543790983,PanTHERIA.2008
Redunca_redunca,Cetartiodactyla,Bovidae,0.012837224705172217,4.643949856380394,PanTHERIA.2008
Reithrodon_auritus,Rodentia,Cricetidae,1.7861122837198264,1.8506462351830666,PanTHERIA.2008
Reithrodontomys_chrysopsis,Rodentia,Cricetidae,2.580822374309177,1.2787536009528289,PanTHERIA.2008
Reithrodontomys_fulvescens,Rodentia,Cricetidae,2.8055688175485556,1.0569048513364727,PanTHERIA.2008
Reithrodontomys_humulis,Rodentia,Cricetidae,2.5145079073020398,0.919078092376074,PanTHERIA.2008
Reithrodontomys_megalotis,Rodentia,Cricetidae,3.0615994809831912,0.9731278535996987,PanTHERIA.2008
Reithrodontomys_montanus,Rodentia,Cricetidae,2.4779600801144865,1.0374264979406236,PanTHERIA.2008
Rhabdomys_pumilio,Rodentia,Muridae,3.2619405530798717,1.6138418218760693,PanTHERIA.2008
Rhinoceros_sondaicus,Perissodactyla,Rhinocerotidae,-1,6.243038048686294,PanTHERIA.2008
Rhinoceros_unicornis,Perissodactyla,Rhinocerotidae,0.5224442335063199,6.204752777062713,PanTHERIA.2008
Rhinopithecus_bieti,Primates,Cercopithecidae,0.3979400086720376,3.998259338423699,PanTHERIA.2008
